current_time	Ndate	Sdate	Shift	customer	tester	status	step	maxsites	runsiteqty	device	family	SE	Class
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT205	RUN	RT1       	6	6	NT72690TBG-8C2K/WBBAACUFQ	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	ETR	QAMT206	IDLE_L	RT1       	6	0	EM78F044VCA-EH	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT207	RUN	MT2       	6	6	NT72327PG/AAA	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT208	RUN	RT2       	6	6	MT9270DACJ/AFZBCA343434-MA2-H	5889	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT209	RUN	EQC2      	6	6	MT9270DACJ/AFZBCA343434-MA2-H	5889	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT21	RUN	MT        	6	6	MT9632EAAT/DBZAHHD202020-H	5870	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT210	RUN	MT        	6	6	MT5583GAAT/ABZAHHD2020-H	5870	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	ARHT	QAMT211	RUN	MT        	6	6	MT5751ANMJ/IBZAHHD-H	5751	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	ARHT	QAMT212	RUN	MT        	6	6	MT5751ANMJ/IBZAHHD-H	5751	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT213	RUNP	MT        	6	5	MT9701KSMU/ADAHHB05-L	9701	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT214	RUN	MT2       	6	6	NT72335PG-VB/AAA	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT215	RUN	MT        	6	6	MT9603BAAT/ACZACC3434-H	5873	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT216	IDLE_L	RT2       	6	0	MT9633GAAT/ABZACC-H	5873	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT217	IDLE_L	RT2       	6	0	MT9800SWPT/RCZACD20-P-H	9800	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT218	RUN	MT        	6	6	MT5838AAAQ/ECZAHIE-CSY-H	5897	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	XST	QAMT219	RUN	MT        	6	6	SSR931G	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT22	IDLE_L	EQC       	6	0	MS7249BJTI/U7ZAHHA3434-H	MS7249	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT220	RUN	MT2       	6	6	MT9033BAAJ/BCZBCB343434-CLG34-H	5889	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	XSG	QAMT221	IDLE_L	MT        	6	0	None	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	HIM	QAMT222	RUN	MT        	6	6	F6330A00DLCG006	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	HIM	QAMT223	RUN	MT        	6	6	F6522C00TBAG007	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	JMT	QAMT224	RUN	MT        	6	6	None	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVO	QAMT23	DOWN	MT        	6	0	NUC977DK63YC	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVO	QAMT24	RUNP	MT        	6	5	N9H20K11N	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	XST	QAMT26	IDLE_L	MT        	6	0	None	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	AMI	QAMT28	IDLE_L	          	6	0	None	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVO	QAMT29	SETUPW	MT        	6	0	NUC972DF71Y	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT30	RUN	MT        	6	6	MT9011OEAT/BBZCCA34-H	5867	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT31	IDLE_L	EQC       	6	0	MS7241A/Q0ZAHHC2020-CLG-H	MS7241	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT32	IDLE_L	MT        	6	0	MS7232Z1U/6WAZAA20-L	MS7232	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	ARHT	QAMT33	RUN	MT        	6	6	MT5711CNOT/DAACB20-H	5711	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT34	RUN	MT        	6	6	MT9679GAGT/ACZAHIA-H	5879	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVO	QAMT35	IDLE_L	RT1       	6	0	G2S1578AB4HA1A	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT36	REPAIR	MT        	6	0	MT9270DACJ/AFZBCA343434-MA2-H	5889	喬登(Jordan)	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT37	DOWN	EQC       	6	0	MT9270DACJ/AFZBCA343434-MA2-H	5889	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	XSG	QAMT38	IDLE_L	EQC       	6	0	SSC377D	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT39	IDLE_L	RT1       	6	0	MT9020IAAT/IDZAHHD343434-P34-H	5871	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT40	RUN	MT        	6	6	MT9612IAAT/EBZAHHD050505-P05-H	5871	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	ARHT	QAMT41	RUNP	RT2       	6	5	MS7245PE2U/W0AZAA20-L	MS7245	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT42	RUN	RT3       	6	6	MS7232SWU/2JAZAA20-L	MS7232	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT43	RUN	MT        	6	6	MT5583GAAT/ABZAHHD2020-H	5870	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	ARHT	QAMT44	IDLE_L	EQC       	6	0	MS7236OA0N/B0AZAA01-L	MS7236	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT45	IDLE_L	EQC       	6	0	MS7244Z1I/M3ZACC3434-H	MS7244	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT46	IDLE_L	RT1       	6	0	MT9603EAAT/BDZACC3434-E-H	5873	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT47	IDLE_L	MT        	6	0	MT9603EAAT/BDZACC3434-E-H	5873	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT48	RUN	MT        	6	6	MT9011OEAT/BBZCCA34-H	5867	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT49	IDLE_L	MT        	6	0	MT9633EAAT/ABZACC2020-E-H	5873	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT50	IDLE_L	RT2       	6	0	SV72193BG/ABACU-V	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT51	RUN	MT        	6	6	MT9603EAAT/ACZACC3434-H	5873	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT52	RUN	MT        	6	6	MT9255AAAN/AAZAXDC20-L	5862	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT53	IDLE_L	RT1       	6	0	MS7250051I/L6ACC2020-H	MS7250	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT54	ENG_L	MT        	6	0	MT9633GAAT/ABZACC-H	5873	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT55	RUNP	EQC       	6	5	MT9655BABT/DCZBMB-H	5877	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT56	IDLE_L	RT1       	6	0	MT9255AAAN/AAZAXDC20-L	5862	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT57	RUN	MT        	6	6	MT9970AAAQ/QCZBMB-H	5895	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT58	RUN	MT        	6	6	MT9603BAAT/ACZACC3434-H	5873	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT59	RUN	MT        	6	6	NT68873AUMFG/BABAACU	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT60	RUN	MT        	6	6	MT5835ABAQ/ACZBMB-H	5895	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT61	RUN	MT        	6	6	MT9216AAAT/CBZBCA2020-H	5867	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT62	RUN	MT        	6	6	MT9216AAAT/CBZBCA2020-H	5867	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT63	RUNR	RT1       	6	0	MT9216AAAT/EBZBCA2020-H	5867	傅振軒	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT64	RUN	MT        	6	6	MT9679BAAT/DFZAHIA-H	5879	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT65	RUN	EQC       	6	6	MT9649BAAT/BBZAHHB-H	5879	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT66	IDLE_L	MT        	6	0	None	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT67	RUN	MT        	6	6	MT9655BAAT/ACZBMB-H	5877	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	HIM	QAMT68	IDLE_L	MT        	6	0	F8890J00DDGG000	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT69	RUN	MT2       	6	6	MT9655BABT/DCZBMB-H	5877	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	ARHT	QAMT70	IDLE_L	EQC       	6	0	None	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT71	RUN	RT1       	6	6	MT9011BWAT/BBZACC2020-H	5867	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT72	RUNR	MT        	6	0	MT9011CSAT/BBZACC3434-H	5867	劉宗翰	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT73	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT74	RUNP	MT        	6	5	MT9255BCAN/AAZBXDA2020-L	5862	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT75	RUN	EQC2      	6	6	MT9364DNN/OLAHHA-L	9364	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT76	RUNP	MT        	6	5	MT6878V/ZAHJB-H	6878	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT77	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT78	IDLE_L	MT        	6	0	None	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT79	IDLE_L	MT        	6	0	MT6855V/AZAHHB-PS-H	6855	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT80	RUN	MT        	6	6	MT9801BWRT/BDZAHHC2020-H	9810	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT81	IDLE_L	EQC       	6	0	NT68833UMFG/CBBAACUN	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT82	IDLE_L	MT        	6	0	SV72193BG/ABACU-V	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT83	RUN	MT2       	6	6	SV72203TBG/WABAACU	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT84	IDLE_L	EQC       	6	0	SV72187BG-8K/BBACU-V	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT85	RUN	MT2       	6	6	NT72335PG-D1/AAA	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT86	ENG_L	RT1       	6	0	MT9655BAAT/ACZBMB-H	5877	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT87	IDLE	MT        	6	0	MT9618GAAT/ABZAHHB-H	5879	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT88	RUN	MT        	6	6	MT9810TGQJ/NEZAHHB-H	9810	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT89	ENG_L	MT        	6	0	MT9655BABT/ACZBMB-ETTTTY-H	5877	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT90	RUN	MT        	6	6	MT6878V/ZAHJB-H	6878	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT91	IDLE_L	MT        	6	0	None	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT92	RUN	MT        	6	6	MT5838AAAQ/ECZAHIE-CSY-H	5897	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	JMT	QAMT93	SETUPW	MT        	6	0	JR0325B2-QHAN	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT94	IDLE_L	RT3       	6	0	NT72202TBG-TZ/XABAACU	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	NVT	QAMT95	ENG_L	RT1       	6	0	SV72203TBG/WABAACU	nan	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	ARHT	QAMT96	IDLE_L	MT-1      	6	0	MT5711CNAT/IAACB20-H	5711	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT97	RUN	MT2       	6	6	MT9655BABT/DCZBMB-H	5877	None	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MSL	QAMT98	RUNR	MT        	6	0	MT9255AAAN/AAZBXDA20-L	5862	郭弘楨	A
2024/9/26 19:35	2024/9/26	2024/9/26	night	MTK	QAMT99	IDLE_L	RT1       	6	0	MT9603EAAT/BDZACC3434-E-H	5873	None	A
